,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
2708,你 是 善良 的 人 ， 像 这种 情况 停车 看看 。 问 一下 什么 事 ， 没 钱 加油 ， 救个 急 给 100 元 ， 行善 事 ， 天在 保佑 你 ！ 如果 感到 不合理 。 可以 开车 走 。,23,23_钱_停下来_元_快,"['钱', '停下来', '元', '快', '剩下', '睁眼', '急', '善良', '停车', '停下', '公平', '有时候', '好心', '区', '司机', '事', '照顾', '人会', '爸爸', '哥哥', '车', '找到', '万', '投奔', '全家福', '夫妻', '出', '时间', '情况', '更']","['曾经 有人 说 过 ， 照相 能不照 全家福 就 不要 照 全家福 ， 说 是 事事 不能 太 圆满 感谢 感谢 感谢 但 刷 到 很多 这样 全家福 都 是 一家 一家 没有 了 。 不 知道 是不是 太 凑巧 了 感谢 感谢 感谢 说 夫妻 也 不能 太 恩爱 ， 深情 不 长寿 ， 我 真的 有时候 好 怀疑 那些 说话 真的 是 有 那么回事 一样 。 我 姑父 在世 时 夫妻俩 真的 是 别人 羡慕 一对 ， 夫妻 真的 是 好 恩爱 ， 可 我 姑父 确把 我 姑姑 丢 在 半路上 ， 让 她 一辈子 活在 失去 我 姑父 痛苦 中 。 我 姑父 走 了 快 二十年 了 ， 我 姑姑 每次 回娘家 只要 说起 我 姑父 泪流满面 ， 以前 别人 帮 她 介绍 对象 我 姑姑 无法 接受 别人 ， 现如今 六十岁 了 。 守 着 儿女 ， 孙子 们 过 开心 很多 了 。', '你 是 善良 的 人 ， 像 这种 情况 停车 看看 。 问 一下 什么 事 ， 没 钱 加油 ， 救个 急 给 100 元 ， 行善 事 ， 天在 保佑 你 ！ 如果 感到 不合理 。 可以 开车 走 。', '你 是 善良 的 人 ， 像 这种 情况 停车 看看 。 问 一下 什么 事 ， 没 钱 加油 ， 救个 急 给 100 元 ， 行善 事 ， 天在 保佑 你 ！ 如果 感到 不合理 。 可以 开车 走 。']",钱 - 停下来 - 元 - 快 - 剩下 - 睁眼 - 急 - 善良 - 停车 - 停下 - 公平 - 有时候 - 好心 - 区 - 司机 - 事 - 照顾 - 人会 - 爸爸 - 哥哥 - 车 - 找到 - 万 - 投奔 - 全家福 - 夫妻 - 出 - 时间 - 情况 - 更,0.46139182435042475,True
2709,你 是 善良 的 人 ， 像 这种 情况 停车 看看 。 问 一下 什么 事 ， 没 钱 加油 ， 救个 急 给 100 元 ， 行善 事 ， 天在 保佑 你 ！ 如果 感到 不合理 。 可以 开车 走 。,23,23_钱_停下来_元_快,"['钱', '停下来', '元', '快', '剩下', '睁眼', '急', '善良', '停车', '停下', '公平', '有时候', '好心', '区', '司机', '事', '照顾', '人会', '爸爸', '哥哥', '车', '找到', '万', '投奔', '全家福', '夫妻', '出', '时间', '情况', '更']","['曾经 有人 说 过 ， 照相 能不照 全家福 就 不要 照 全家福 ， 说 是 事事 不能 太 圆满 感谢 感谢 感谢 但 刷 到 很多 这样 全家福 都 是 一家 一家 没有 了 。 不 知道 是不是 太 凑巧 了 感谢 感谢 感谢 说 夫妻 也 不能 太 恩爱 ， 深情 不 长寿 ， 我 真的 有时候 好 怀疑 那些 说话 真的 是 有 那么回事 一样 。 我 姑父 在世 时 夫妻俩 真的 是 别人 羡慕 一对 ， 夫妻 真的 是 好 恩爱 ， 可 我 姑父 确把 我 姑姑 丢 在 半路上 ， 让 她 一辈子 活在 失去 我 姑父 痛苦 中 。 我 姑父 走 了 快 二十年 了 ， 我 姑姑 每次 回娘家 只要 说起 我 姑父 泪流满面 ， 以前 别人 帮 她 介绍 对象 我 姑姑 无法 接受 别人 ， 现如今 六十岁 了 。 守 着 儿女 ， 孙子 们 过 开心 很多 了 。', '你 是 善良 的 人 ， 像 这种 情况 停车 看看 。 问 一下 什么 事 ， 没 钱 加油 ， 救个 急 给 100 元 ， 行善 事 ， 天在 保佑 你 ！ 如果 感到 不合理 。 可以 开车 走 。', '你 是 善良 的 人 ， 像 这种 情况 停车 看看 。 问 一下 什么 事 ， 没 钱 加油 ， 救个 急 给 100 元 ， 行善 事 ， 天在 保佑 你 ！ 如果 感到 不合理 。 可以 开车 走 。']",钱 - 停下来 - 元 - 快 - 剩下 - 睁眼 - 急 - 善良 - 停车 - 停下 - 公平 - 有时候 - 好心 - 区 - 司机 - 事 - 照顾 - 人会 - 爸爸 - 哥哥 - 车 - 找到 - 万 - 投奔 - 全家福 - 夫妻 - 出 - 时间 - 情况 - 更,0.37949930032331597,True
2710,流泪 流泪 流泪 全家 一路 走 好 ， 到 另外 一个 世界 还成 一家人 流泪 感谢 感谢 感谢,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
2711,流泪 流泪 流泪 全家 一路 走 好 ， 到 另外 一个 世界 还成 一家人 流泪 感谢 感谢 感谢,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
2712,好 痛心 ！ 好 痛心 ！ 愿 看到 的 您 永远 平安 健康,69,69_人世间_愿世者_社会_对不起,"['人世间', '愿世者', '社会', '对不起', '相亲相爱', '做', '健康', '爷爷奶奶', '但愿', '人类', '渺小', '好好', '面前', '平安', '永远', '痛苦', '灾难', '天堂', '天', '安息', '愿', '一家人', '孩子', '一路', '走', '父母', '一家', '四口', '痛心', '可怜']","['在 灾难 面前 ， 人类 是 那么 的 渺小 ！ 愿 你们 一家 四口 在 天堂 好好 的 感谢 感谢 感谢 流泪 流泪 流泪', '愿世者 安息 ！ 人世间 再 无 灾难 感谢 感谢 感谢 流泪 流泪 流泪', '感谢 感谢 感谢 社会 对不起 你们 一家 ！ 可怜 的 孩子 一路 走 好 ！ 流泪 流泪 流泪']",人世间 - 愿世者 - 社会 - 对不起 - 相亲相爱 - 做 - 健康 - 爷爷奶奶 - 但愿 - 人类 - 渺小 - 好好 - 面前 - 平安 - 永远 - 痛苦 - 灾难 - 天堂 - 天 - 安息 - 愿 - 一家人 - 孩子 - 一路 - 走 - 父母 - 一家 - 四口 - 痛心 - 可怜,0.5576453808676302,False
2713,无意 刷到 ， 上 香三枉 ， 顺风 顺水 顺 财神 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢,21,21_财神_路过_香三枉_顺风,"['财神', '路过', '香三枉', '顺风', '顺水', '刚刷', '家人', '无意', '不幸', '愿', '中午', '刷到', '痛苦', '天堂', '灾难', '感谢', '心痛', '', '', '', '', '', '', '', '', '', '', '', '', '']","['路过 上 香三枉 ， 顺风 顺水 顺 财神 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢', '路过 上 香三枉 ， 顺风 顺水 顺 财神 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢', '路过 上 香三枉 ， 顺风 顺水 顺 财神 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢']",财神 - 路过 - 香三枉 - 顺风 - 顺水 - 刚刷 - 家人 - 无意 - 不幸 - 愿 - 中午 - 刷到 - 痛苦 - 天堂 - 灾难 - 感谢 - 心痛 -  -  -  -  -  -  -  -  -  -  -  -  - ,1.0,False
2714,感谢 感谢 感谢 语言 无法 表达 感谢 感谢 感谢,71,71_表达_言语_语言_罪过,"['表达', '言语', '语言', '罪过', '情况', '心碎', '伤心', '心痛', '感谢', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['罪过 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢', '无法 言语 的 心痛 感谢 感谢 感谢 感谢 感谢 感谢', '感谢 感谢 感谢 语言 无法 表达 感谢 感谢 感谢']",表达 - 言语 - 语言 - 罪过 - 情况 - 心碎 - 伤心 - 心痛 - 感谢 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,1.0,True
2715,太 可惜 了 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 以后 尽量 不要 开夜车 ， 太 危险 了,8,8_人有_无能为力_搞不懂_可悲,"['人有', '无能为力', '搞不懂', '可悲', '可恨', '造孽', '天有不测风云', '时间', '出行', '父母亲', '悲惨', '眼泪', '事故', '洪水', '危险', '无情', '车', '太惨', '人间', '老天爷', '残忍', '事情', '老天', '发生', '平安', '悲剧', '看着', '死', '一个', '先']","['感谢 感谢 感谢 人间 太 多 悲剧 ！ 无能为力 看着 心痛', '流泪 流泪 一家人 啊 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 天有不测风云 人有 但夕 祸福 ， 血 的 教训 一家人 不能 同座 一辆车', '感谢 感谢 感谢 感谢 我怨 老天爷 ， 时间 倒流 就 好 了 洪水 无情 ， 可悲 可恨']",人有 - 无能为力 - 搞不懂 - 可悲 - 可恨 - 造孽 - 天有不测风云 - 时间 - 出行 - 父母亲 - 悲惨 - 眼泪 - 事故 - 洪水 - 危险 - 无情 - 车 - 太惨 - 人间 - 老天爷 - 残忍 - 事情 - 老天 - 发生 - 平安 - 悲剧 - 看着 - 死 - 一个 - 先,0.8120353801398605,False
2716,流泪 流泪 一路 走 好 流泪 流泪 感谢 感谢 感谢 感谢,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
2717,这是 绝户 呀 ， 可惜 了 ， 也 是 命 ， 感谢 感谢 感谢,104,104_只愿_爹娘_几天_发,"['只愿', '爹娘', '几天', '发', '大桥', '天呐', '俩家', '这是', '有人', '咋活', '视频', '命', '说', '没', '多好', '两家', '死', '活', '愿', '四口', '一家人', '老人', '一家', '一路', '走', '心痛', '可惜', '太', '感谢', '']","['他们 是 去 了 ， 可苦 了 爹娘 了 感谢 感谢 感谢', '天呐 ， 说 什么 都 于事无补 ， 只愿 一家人 下辈子 还 能 在 一起 感谢 感谢 感谢', '前 几天 看到 有人 发 的 视频 ， 说 大桥 给 封禁 了 ， 没 人员伤亡 ， 这下 一家人 都 没有 了 感谢 感谢']",只愿 - 爹娘 - 几天 - 发 - 大桥 - 天呐 - 俩家 - 这是 - 有人 - 咋活 - 视频 - 命 - 说 - 没 - 多好 - 两家 - 死 - 活 - 愿 - 四口 - 一家人 - 老人 - 一家 - 一路 - 走 - 心痛 - 可惜 - 太 - 感谢 - ,1.0,False
2718,意外 没人能 知道 感谢,24,24_责任_外婆_令人_多难,"['责任', '外婆', '令人', '多难', '痛心疾首', '爷爷奶奶', '事故', '但愿', '这是', '悲伤', '接受', '天灾', '人间', '发生', '无情', '陌生人', '活着', '家人', '生', '孩子', '香', '意外', '死', '父母', '痛心', '四口', '三柱', '捂脸', '心疼', '一家']","['谁 的 责任', '如果 是 战争 时期 无可奈何 ？ 安宁 和谐 的 当前 确实 不 应该 有 此 事故 发生 ； 这是 灭门 … 痛心疾首 …', '三柱 香 感谢 感谢 感谢 孩子 爷爷奶奶 外公 外婆 多难 接受']",责任 - 外婆 - 令人 - 多难 - 痛心疾首 - 爷爷奶奶 - 事故 - 但愿 - 这是 - 悲伤 - 接受 - 天灾 - 人间 - 发生 - 无情 - 陌生人 - 活着 - 家人 - 生 - 孩子 - 香 - 意外 - 死 - 父母 - 痛心 - 四口 - 三柱 - 捂脸 - 心疼 - 一家,1.0,False
2719,这是 什么 时候 的 事 ？,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
2720,可怜 的 ， 所以 说 不要 全家 起 旅游,4,4_到底_度过_月_咋整,"['到底', '度过', '月', '咋整', '酸酸的', '模糊', '一劫', '面对', '真可怜', '逃不过', '完', '皆', '受得了', '方式', '听', '留', '泪流满面', '父母亲', '阿弥陀佛', '离开', '伤痛', '开心', '评论', '为啥', '这是', '停车', '受不了', '事', '半点', '不由']","['哎呀 ， 这种 事情 发出 来 心痛 ， 阿弥陀佛 ， 让 他们 在 天堂 一家 过得 开心', '一家人 在 一起 ， 却 没有 想到 会 用 这样 的 方式 在 一起 ， 愿 你们 的 家人 能 节哀 ！ 不 希望 再有 这样 的 事情 发生 了', '这 可 咋整 呀 老天爷 爷 四个 老人 怎么 面对 呀']",到底 - 度过 - 月 - 咋整 - 酸酸的 - 模糊 - 一劫 - 面对 - 真可怜 - 逃不过 - 完 - 皆 - 受得了 - 方式 - 听 - 留 - 泪流满面 - 父母亲 - 阿弥陀佛 - 离开 - 伤痛 - 开心 - 评论 - 为啥 - 这是 - 停车 - 受不了 - 事 - 半点 - 不由,1.0,False
2721,家里 老人 咋 过,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
